date,restaurant_id,restaurant_name,city,total_sales_mxn,customers,avg_ticket_mxn,pct_food_sales,pct_drink_sales,pct_dessert_sales,pct_card_payments,pct_cash_payments,pct_online_payments,is_weekend,day_of_week,holiday_flag
2024-04-14,1,Vikingos Grill Norte,Monterrey,16918.54,201,84.17,0.25672305628399966,0.3879289931830795,0.3553479505329208,0.27531494722298694,0.5999070782514566,0.1247779745255565,True,Sunday,False
2024-04-15,1,Vikingos Grill Norte,Monterrey,20668.96,204,101.32,0.03900515215232203,0.2664100856633374,0.6945847621843406,0.024404624809606222,0.18169512582394445,0.7939002493664493,False,Monday,False
2024-04-16,1,Vikingos Grill Norte,Monterrey,22158.12,210,105.51,0.7029717049397848,0.1728903717928538,0.1241379232673615,0.2839255231657658,0.5305354228855281,0.1855390539487061,False,Tuesday,False
2024-04-17,1,Vikingos Grill Norte,Monterrey,12238.07,307,39.86,0.4656022427210447,0.33217057495926966,0.20222718231968562,0.6504952699293899,0.3163896076616981,0.033115122408912165,False,Wednesday,False
2024-04-18,1,Vikingos Grill Norte,Monterrey,17830.64,275,64.84,0.5098672040613378,0.36462162335841164,0.12551117258025055,0.02036865330930145,0.2804487331010101,0.6991826135896885,False,Thursday,False
2024-04-19,1,Vikingos Grill Norte,Monterrey,11933.17,257,46.43,0.024553716514062084,0.2947254316551433,0.6807208518307946,0.5957025227891444,0.1504280570455897,0.2538694201652659,False,Friday,False
2024-04-20,1,Vikingos Grill Norte,Monterrey,18881.3,171,110.42,0.1467830084904162,0.37022616283667203,0.4829908286729119,0.8796345984221514,0.11487191613589262,0.005493485441955826,True,Saturday,False
2024-04-21,1,Vikingos Grill Norte,Monterrey,19152.13,269,71.2,0.4163001117292899,0.49621813543746196,0.08748175283324824,0.7055852341150606,0.155746422922221,0.13866834296271835,True,Sunday,False
2024-04-22,1,Vikingos Grill Norte,Monterrey,15188.32,221,68.73,0.11311009877421378,0.8331352595024031,0.053754641723383116,0.5440181333907241,0.16570088199626393,0.290280984613012,False,Monday,False
2024-04-23,1,Vikingos Grill Norte,Monterrey,13845.45,152,91.09,0.5165492736414611,0.14345127508861025,0.3399994512699286,0.14370105635892602,0.24225848737984507,0.6140404562612289,False,Tuesday,False
2024-04-24,1,Vikingos Grill Norte,Monterrey,14137.39,255,55.44,0.025549990086936966,0.24531570203427935,0.7291343078787837,0.032052889404128454,0.4164248876308932,0.5515222229649784,False,Wednesday,False
2024-04-25,1,Vikingos Grill Norte,Monterrey,23171.73,184,125.93,0.07547416367103096,0.052301116550835025,0.872224719778134,0.28261723533890415,0.4816692378705678,0.23571352679052812,False,Thursday,False
2024-04-26,1,Vikingos Grill Norte,Monterrey,21184.88,191,110.92,0.5164627948133951,0.38141826856001726,0.10211893662658769,0.621272608985925,0.3118406984451442,0.06688669256893072,False,Friday,False
2024-04-27,1,Vikingos Grill Norte,Monterrey,17665.05,251,70.38,0.0671567874506483,0.2560797476423255,0.6767634649070262,0.3264929480883734,0.4070715184530551,0.26643553345857157,True,Saturday,False
2024-04-28,1,Vikingos Grill Norte,Monterrey,21752.65,242,89.89,0.23749199378525815,0.555795094893142,0.20671291132159986,0.6005478751679023,0.3939563273102975,0.005495797521800205,True,Sunday,False
2024-04-29,1,Vikingos Grill Norte,Monterrey,19933.28,230,86.67,0.05675129180566043,0.2391422244235446,0.7041064837707951,0.021818694828010052,0.7552309412587246,0.22295036391326528,False,Monday,False
2024-04-30,1,Vikingos Grill Norte,Monterrey,17822.0,254,70.17,0.4686558420734597,0.44040996106299557,0.09093419686354463,0.6514360526261003,0.013913431345125533,0.33465051602877405,False,Tuesday,False
2024-05-01,1,Vikingos Grill Norte,Monterrey,16044.77,204,78.65,0.04746388804408617,0.706355620276346,0.24618049167956782,0.7429578337720094,0.03892338097530367,0.21811878525268702,False,Wednesday,True
2024-05-02,1,Vikingos Grill Norte,Monterrey,24511.4,229,107.04,0.10847546033199353,0.2778682422977196,0.613656297370287,0.7674462669619048,0.2127383019650897,0.019815431073005554,False,Thursday,False
2024-05-03,1,Vikingos Grill Norte,Monterrey,18370.28,273,67.29,0.26437155042425536,0.15149653881628009,0.5841319107594645,0.17969090249148667,0.6064297212146558,0.21387937629385764,False,Friday,False
2024-05-04,1,Vikingos Grill Norte,Monterrey,28345.04,201,141.02,0.2696880466097134,0.5397109568089324,0.19060099658135418,0.2229740861708217,0.22552394798268646,0.5515019658464918,True,Saturday,False
2024-05-05,1,Vikingos Grill Norte,Monterrey,16109.16,205,78.58,0.3882459326383796,0.300200513739557,0.31155355362206344,0.8133901113586705,0.13147226288901262,0.055137625752316864,True,Sunday,False
2024-05-06,1,Vikingos Grill Norte,Monterrey,17843.92,231,77.25,0.259434960005549,0.6088653718823275,0.13169966811212355,0.6465777329118796,0.3332013296192815,0.020220937468838827,False,Monday,False
2024-05-07,1,Vikingos Grill Norte,Monterrey,22429.45,209,107.32,0.6469165182792462,0.14074965036542184,0.21233383135533193,0.035311318615795874,0.913770764682612,0.050917916701592014,False,Tuesday,False
2024-05-08,1,Vikingos Grill Norte,Monterrey,18749.03,244,76.84,0.48819334728743735,0.3750056738602078,0.13680097885235482,0.29897256112527143,0.383417453148684,0.31760998572604465,False,Wednesday,False
2024-05-09,1,Vikingos Grill Norte,Monterrey,15131.76,279,54.24,0.010473392858563881,0.6111955408261713,0.37833106631526464,0.324452346464571,0.6519595715258855,0.02358808200954352,False,Thursday,False
2024-05-10,1,Vikingos Grill Norte,Monterrey,24392.27,191,127.71,0.39044759974863813,0.054794320352614646,0.5547580798987473,0.19895765012046623,0.19832915219278763,0.6027131976867459,False,Friday,False
2024-05-11,1,Vikingos Grill Norte,Monterrey,24963.77,309,80.79,0.038317479129323866,0.838397807008319,0.1232847138623569,0.025448813021350502,0.40290302186216703,0.5716481651164825,True,Saturday,False
2024-05-12,1,Vikingos Grill Norte,Monterrey,19286.39,236,81.72,0.5443413507921904,0.4091405283564524,0.04651812085135718,0.40632683648128853,0.3608950071957576,0.23277815632295393,True,Sunday,False
2024-05-13,1,Vikingos Grill Norte,Monterrey,17850.93,309,57.77,0.056996597568691604,0.1677109964507063,0.7752924059806021,0.02968091591056834,0.7141270978676407,0.256191986221791,False,Monday,False
2024-05-14,1,Vikingos Grill Norte,Monterrey,29371.2,193,152.18,0.5273297581474656,0.12944925558909645,0.3432209862634379,0.25635596697347646,0.09547673124360867,0.6481673017829148,False,Tuesday,False
2024-05-15,1,Vikingos Grill Norte,Monterrey,20657.95,275,75.12,0.36892161059998685,0.3919407981712412,0.23913759122877196,0.43717773486702904,0.2881233659481747,0.27469889918479634,False,Wednesday,False
